"poor","quality","service","","pair","trainers","weren","","comfy","hyped","","wearing","badly","couple","weeks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"stitching","lines","came","loose","","emailed","reply","","good","money","products","expect","good","quality","happy","bunny","star","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"recently","purchased","retro","tracksuit","adidas","looked","great","days","useage","stitching","came","apart","sleeves","cuffs","pants","next","time","","nike","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","pair","trainers","paid","extra","special","delivery","going","holiday","trainers","arrived","tatty","","looked","used","utterly","disgusting","service","apparently","elite","brand","","","bother","adidas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"always","bought","adidas","products","poor","quality","designs","definitely","moving","nike","products","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"trainers","recently","purchased","fell","pieces","past","never","issue","purchases","appear","standard","clothing","trainers","gone","hill","seems","like","customer","","adidas","","standards","priority","anymore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"used","really","like","brand","quality","terrible","days","cant","recommend","spend","money","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"absolutely","disgusted","state","quality","latest","purchase","ordered","","trainers","sole","left","shoe","","","even","glued","properly","hoodie","delivered","snags","joggers","terrible","quality","mention","damaged","packaging","awful","customer","services","","contact","never","ever","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"boots","terriblelet","water","looks","like","money","spent","design","quality","must","going","somewhere","else","also","made","shoot","like","","player","couldnt","keep","ball","total","waste","time","money","never","","adidas","products","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bought","tracksuit","online","","wrong","size","delivered","never","order","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"went","shop","poor","customer","service","","looking","classic","tracksuit","","member","staff","tills","come","","somthing","round","great","time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
